idcliente,duration,previous,housing,campaign,loan,default,target,muestra
5853,1397,0,0,3,1,0,1,1
5854,1153,0,0,3,0,0,1,0
5855,766,0,1,3,0,0,1,1
5856,788,0,1,2,0,0,1,1
5857,1130,0,0,3,1,0,1,1
5858,1062,0,1,4,0,0,1,1
5859,1669,0,1,2,0,0,1,0
5860,1336,0,0,4,1,0,1,1
5861,444,0,1,3,0,0,1,1
5862,894,0,1,7,0,0,1,0
5863,805,0,0,3,1,0,1,0
5864,533,0,0,3,1,0,1,1
5865,1056,0,0,2,1,0,1,1
5866,815,0,1,4,0,0,1,0
5867,808,0,1,3,0,0,1,0
5868,860,0,1,4,0,0,1,0
5869,878,0,0,2,0,0,1,0
5870,881,0,0,1,1,0,1,0
5871,981,0,0,1,0,0,1,1
5872,820,0,0,4,1,0,1,1
5873,1001,0,0,3,1,0,1,1
5874,514,0,0,5,0,0,1,0
5875,716,0,0,3,0,0,1,0
5876,955,0,0,5,1,0,1,1
5877,687,0,0,7,1,1,1,1
5878,769,0,0,4,1,0,1,1
5879,889,0,0,5,0,0,1,1
5880,1424,0,0,4,1,0,1,0
5881,838,0,1,3,0,0,1,0
5882,448,0,0,5,0,0,1,1
5883,632,0,1,6,0,0,1,1
5884,767,0,1,5,0,0,1,0
5885,578,0,1,1,0,0,1,0
5886,1806,0,1,4,1,0,1,1
5887,496,0,1,1,0,0,1,0
5888,586,0,0,1,0,0,1,1
5889,689,0,1,1,0,0,1,1
5890,555,0,1,1,0,0,1,0
5891,686,0,0,6,0,0,1,1
5892,435,0,1,1,1,0,1,1
5893,830,0,1,1,1,0,1,1
5894,873,0,1,2,0,0,1,1
5895,1222,0,1,1,0,0,1,1
5896,988,0,1,1,0,0,1,1
5897,652,0,1,1,0,0,1,1
5898,1019,0,0,11,1,0,1,0
5899,709,0,1,2,0,0,1,1
5900,561,0,0,9,0,0,1,0
5901,455,0,0,1,0,0,1,1
5902,1018,0,1,2,1,0,1,0
5903,1039,0,1,2,1,0,1,1
5904,700,0,1,4,0,0,1,1
5905,781,0,1,2,0,0,1,1
5906,1656,0,0,5,1,0,1,0
5907,1150,0,1,3,1,0,1,1
5908,923,0,1,2,0,0,1,0
5909,753,0,0,2,1,0,1,1
5910,1275,0,1,1,0,0,1,0
5911,342,0,1,2,0,0,1,1
5912,1008,0,1,2,0,0,1,0
5913,538,0,0,2,1,0,1,1
5914,795,0,1,1,0,0,1,0
5915,926,0,1,1,0,0,1,1
5916,1027,0,1,1,0,0,1,0
5917,1584,0,1,2,0,0,1,0
5918,582,0,1,2,0,0,1,1
5919,1448,0,1,7,0,0,1,1
5920,656,0,0,3,0,0,1,1
5921,1319,0,1,5,0,0,1,1
5922,1208,0,1,1,0,0,1,1
5923,1175,0,1,2,0,0,1,1
5924,536,0,1,5,0,0,1,1
5925,991,0,1,5,0,0,1,1
5926,1153,0,0,4,1,0,1,1
5927,1303,0,1,2,0,0,1,1
5928,623,0,1,3,0,0,1,1
5929,674,0,1,3,0,0,1,1
5930,1081,0,1,2,0,0,1,0
5931,572,0,0,1,1,0,1,1
5932,494,0,1,1,0,0,1,0
5933,978,0,1,1,0,0,1,0
5934,536,0,0,1,0,0,1,1
5935,968,0,1,1,0,0,1,1
5936,474,0,1,2,0,1,1,1
5937,516,0,1,1,0,1,1,0
5938,278,0,1,2,0,0,1,1
5939,610,0,1,1,0,0,1,1
5940,560,0,1,1,0,0,1,0
5941,640,0,1,3,0,0,1,0
5942,420,0,0,1,0,0,1,1
5943,658,0,1,2,0,0,1,1
5944,655,0,0,4,0,0,1,1
5945,641,0,0,1,0,0,1,1
5946,415,0,1,2,0,0,1,1
5947,635,0,1,3,0,0,1,0
5948,1127,0,1,3,0,0,1,1
5949,1360,0,1,9,0,0,1,1
5950,588,0,0,7,0,0,1,1
5951,1373,0,0,4,1,0,1,1
5952,913,0,1,4,1,0,1,0
5953,799,0,1,2,0,0,1,0
5954,1139,0,1,2,0,0,1,1
5955,638,0,1,3,0,0,1,1
5956,1105,0,0,2,1,0,1,1
5957,854,0,0,1,1,0,1,1
5958,1039,0,1,7,1,0,1,1
5959,574,0,0,1,1,0,1,0
5960,919,0,1,2,0,0,1,1
5961,1017,0,1,6,0,0,1,1
5962,733,0,1,3,0,0,1,1
5963,553,0,1,1,0,0,1,1
5964,1080,0,1,4,0,0,1,1
5965,710,0,0,1,1,0,1,1
5966,891,0,0,4,0,0,1,1
5967,691,0,1,10,0,0,1,1
5968,1877,0,0,1,1,0,1,0
5969,857,0,1,4,0,0,1,1
5970,1130,0,1,8,0,0,1,1
5971,577,0,1,2,0,0,1,1
5972,1342,0,0,2,0,0,1,0
5973,1002,0,0,3,1,0,1,1
5974,985,0,0,11,1,0,1,0
5975,1360,0,0,3,0,0,1,0
5976,1134,0,0,5,0,0,1,1
5977,712,0,1,6,0,0,1,1
5978,1352,0,1,2,0,0,1,0
5979,1077,0,1,1,0,0,1,1
5980,560,0,0,1,1,0,1,1
5981,1545,0,1,1,0,0,1,1
5982,654,0,1,2,0,0,1,1
5983,1833,0,0,2,0,0,1,1
5984,1508,0,1,1,0,0,1,1
5985,598,0,1,5,0,0,1,1
5986,560,0,1,2,0,0,1,1
5987,1237,0,1,7,1,0,1,1
5988,864,0,0,4,0,0,1,0
5989,1037,0,1,8,0,0,1,0
5990,802,0,1,11,0,0,1,0
5991,1608,0,1,13,0,0,1,0
5992,754,0,1,1,0,0,1,1
5993,870,0,1,1,0,0,1,1
5994,761,0,1,1,0,0,1,0
5995,633,0,1,1,0,0,1,0
5996,690,0,0,1,1,0,1,0
5997,529,0,0,1,1,0,1,0
5998,1152,0,1,2,1,0,1,0
5999,956,0,1,9,0,0,1,1
6000,957,0,1,3,0,0,1,1
6001,1327,0,1,2,0,0,1,1
6002,2078,0,0,6,1,0,1,0
6003,1124,0,0,2,0,0,1,1
6004,228,0,1,2,0,0,1,1
6005,808,0,1,1,0,0,1,0
6006,638,0,0,2,0,0,1,0
6007,1201,0,1,6,1,0,1,1
6008,1309,0,1,4,0,0,1,1
6009,1359,0,1,6,0,0,1,1
6010,416,0,1,4,1,0,1,1
6011,532,0,0,2,0,0,1,1
6012,430,0,1,4,0,0,1,1
6013,853,0,1,2,0,0,1,1
6014,1204,0,0,1,0,0,1,1
6015,1417,0,0,1,1,0,1,1
6016,1484,0,1,24,1,0,1,1
6017,1441,0,1,2,1,0,1,1
6018,454,0,1,1,0,0,1,1
6019,651,0,0,1,1,1,1,0
6020,1491,0,1,2,0,0,1,0
6021,903,0,1,1,0,0,1,0
6022,873,0,1,8,0,0,1,1
6023,709,0,0,1,0,0,1,0
6024,901,0,1,2,0,0,1,1
6025,821,0,1,2,0,0,1,1
6026,367,0,0,2,0,0,1,0
6027,458,0,1,9,0,0,1,0
6028,1602,0,1,6,0,0,1,1
6029,1492,0,0,2,0,0,1,1
6030,1422,0,1,2,0,0,1,1
6031,728,0,1,2,1,0,1,1
6032,979,0,1,2,0,0,1,0
6033,616,0,1,5,0,0,1,0
6034,784,0,0,1,1,0,1,1
6035,1000,0,0,1,1,0,1,0
6036,695,0,0,1,1,0,1,1
6037,735,0,1,1,0,0,1,1
6038,862,0,1,1,0,0,1,1
6039,1946,0,0,4,0,0,1,0
6040,362,0,0,8,0,0,1,1
6041,743,0,1,13,0,0,1,1
6042,2015,0,1,1,0,0,1,0
6043,1031,0,1,8,1,0,1,1
6044,590,0,1,8,0,0,1,1
6045,1330,0,1,3,0,0,1,0
6046,946,0,1,3,1,0,1,1
6047,1448,0,0,17,1,0,1,1
6048,279,0,1,4,0,0,1,1
6049,661,0,0,4,1,0,1,1
6050,1369,0,1,9,0,0,1,1
6051,653,0,0,4,0,0,1,1
6052,458,0,1,7,0,0,1,1
6053,365,0,0,4,0,0,1,1
6054,664,0,1,8,1,0,1,0
6055,699,0,1,3,0,0,1,0
6056,939,0,0,3,1,0,1,1
6057,745,0,1,7,0,0,1,1
6058,662,0,0,3,1,0,1,1
6059,412,0,0,2,0,0,1,1
6060,1169,0,0,2,0,0,1,0
6061,431,0,0,2,1,0,1,1
6062,837,0,0,3,0,0,1,1
6063,596,0,1,4,0,0,1,0
6064,383,0,1,3,0,0,1,0
6065,1009,0,0,7,0,0,1,1
6066,1096,0,1,4,0,0,1,1
6067,867,0,0,2,1,0,1,1
6068,551,0,0,3,1,0,1,1
6069,890,0,0,4,0,0,1,1
6070,1076,0,0,17,0,0,1,1
6071,874,0,0,2,0,0,1,0
6072,710,0,0,2,0,0,1,0
6073,600,0,0,2,0,0,1,1
6074,2516,0,0,2,0,0,1,0
6075,454,0,0,6,0,0,1,1
6076,1058,0,1,2,0,0,1,1
6077,884,0,0,1,0,0,1,1
6078,616,0,1,13,0,0,1,1
6079,816,0,0,6,1,0,1,1
6080,808,0,0,3,1,0,1,0
6081,1127,0,1,11,0,0,1,1
6082,1011,0,0,6,0,0,1,1
6083,1013,0,1,29,0,0,1,0
6084,802,0,0,4,1,0,1,0
6085,684,0,0,2,0,0,1,0
6086,566,0,0,2,0,0,1,1
6087,843,0,0,2,0,0,1,1
6088,650,0,1,2,0,0,1,1
6089,542,0,0,2,0,0,1,1
6090,788,0,0,2,1,1,1,1
6091,988,0,1,2,0,1,1,1
6092,814,0,0,2,0,0,1,1
6093,694,0,0,2,0,0,1,1
6094,543,0,1,4,1,0,1,1
6095,441,0,0,5,0,0,1,1
6096,1171,0,0,4,1,1,1,1
6097,729,0,0,4,0,0,1,1
6098,509,0,0,2,0,0,1,0
6099,1089,0,0,4,0,0,1,1
6100,1211,0,0,2,1,0,1,0
6101,458,0,0,3,0,0,1,1
6102,540,0,1,8,0,0,1,1
6103,761,0,0,4,0,0,1,1
6104,695,0,1,2,0,0,1,0
6105,764,0,1,4,0,0,1,1
6106,356,0,1,4,0,0,1,1
6107,2692,0,1,9,0,0,1,0
6108,675,0,0,3,0,0,1,1
6109,782,0,0,8,0,0,1,0
6110,962,0,0,4,1,0,1,1
6111,481,0,0,3,0,0,1,1
6112,812,0,0,3,0,0,1,1
6113,630,0,1,6,0,0,1,1
6114,1088,0,1,17,0,0,1,1
6115,1150,0,1,5,1,0,1,1
6116,574,0,0,2,0,0,1,0
6117,725,0,0,4,0,1,1,1
6118,463,0,0,6,0,0,1,0
6119,662,0,1,13,0,0,1,1
6120,727,0,0,4,0,0,1,1
6121,1107,0,0,2,0,0,1,1
6122,829,0,0,4,1,0,1,1
6123,612,0,1,4,1,0,1,0
6124,644,0,0,12,0,0,1,1
6125,1461,0,0,6,0,0,1,1
6126,361,0,0,4,0,0,1,1
6127,1212,0,0,4,0,0,1,0
6128,1007,0,1,9,0,0,1,0
6129,1039,0,1,9,1,0,1,0
6130,1142,0,0,5,0,0,1,0
6131,1721,0,0,5,0,0,1,1
6132,1032,0,0,4,0,0,1,1
6133,846,0,0,1,0,0,1,1
6134,870,0,0,1,0,0,1,0
6135,1165,0,0,1,0,0,1,1
6136,1110,0,0,1,0,0,1,0
6137,1486,0,0,1,0,0,1,1
6138,1488,0,0,2,0,0,1,0
6139,603,0,0,3,0,0,1,1
6140,641,0,0,2,0,0,1,1
6141,837,0,0,2,0,0,1,1
6142,553,0,0,1,0,0,1,0
6143,794,0,0,1,0,0,1,0
6144,836,0,1,1,1,0,1,1
6145,1134,0,0,1,0,0,1,1
6146,1109,0,0,2,0,0,1,1
6147,607,0,0,3,0,0,1,0
6148,1536,0,0,1,0,0,1,1
6149,1186,0,0,4,0,0,1,1
6150,515,0,1,3,0,0,1,1
6151,1092,0,0,1,0,0,1,1
6152,720,0,0,2,0,0,1,0
6153,935,0,0,1,0,0,1,1
6154,1051,0,0,2,0,0,1,1
6155,1200,0,0,2,0,0,1,1
6156,531,0,0,3,0,0,1,1
6157,766,0,0,2,0,0,1,1
6158,1311,0,0,2,0,0,1,0
6159,618,0,0,2,1,0,1,0
6160,875,0,0,2,0,0,1,1
6161,419,0,1,3,0,0,1,1
6162,1227,0,0,2,0,0,1,0
6163,1357,0,0,4,0,0,1,1
6164,455,0,0,4,0,0,1,0
6165,406,0,0,2,0,0,1,1
6166,902,0,0,3,0,0,1,1
6167,740,0,0,2,0,0,1,1
6168,637,0,0,2,0,0,1,0
6169,501,0,0,2,0,0,1,1
6170,835,0,0,2,0,0,1,0
6171,720,0,0,2,0,0,1,1
6172,836,0,0,4,0,1,1,1
6173,490,0,0,2,0,0,1,1
6174,763,0,0,2,0,0,1,1
6175,649,0,1,4,0,0,1,1
6176,938,0,0,2,0,0,1,0
6177,641,0,0,6,0,0,1,1
6178,738,0,0,2,0,0,1,1
6179,1044,0,0,4,0,0,1,0
6180,482,0,0,2,1,0,1,1
6181,1249,0,0,4,0,0,1,1
6182,996,0,0,1,0,0,1,0
6183,1250,0,1,4,0,0,1,0
6184,1471,0,0,7,0,0,1,1
6185,1456,0,0,3,0,0,1,1
6186,587,0,1,2,0,0,1,0
6187,395,0,0,2,0,0,1,0
6188,663,0,0,4,0,0,1,0
6189,674,0,0,2,0,0,1,1
6190,526,0,1,2,0,0,1,0
6191,401,0,0,3,0,0,1,1
6192,1321,0,0,9,0,0,1,1
6193,797,0,0,2,0,0,1,1
6194,352,0,0,2,0,0,1,1
6195,670,0,0,1,0,0,1,0
6196,429,0,1,3,0,0,1,1
6197,1182,0,0,1,0,0,1,1
6198,876,0,0,1,0,0,1,0
6199,895,0,0,3,0,0,1,0
6200,341,0,0,5,0,0,1,1
6201,193,0,0,3,0,0,1,0
6202,1306,0,0,5,0,0,1,1
6203,243,0,0,2,0,0,1,1
6204,994,0,0,2,1,0,1,1
6205,507,0,0,4,0,0,1,0
6206,784,0,0,2,0,0,1,1
6207,317,0,0,4,0,0,1,1
6208,512,0,0,4,0,0,1,0
6209,809,0,0,2,0,0,1,0
6210,523,0,0,2,1,0,1,1
6211,669,0,0,2,0,0,1,1
6212,419,0,0,2,0,0,1,1
6213,780,0,0,4,0,0,1,0
6214,459,0,0,2,0,0,1,1
6215,1000,0,0,1,0,0,1,0
6216,733,0,1,3,1,0,1,1
6217,580,0,0,3,0,0,1,0
6218,848,0,0,1,0,0,1,1
6219,1242,0,0,3,0,0,1,1
6220,922,0,0,7,0,0,1,1
6221,1206,0,0,4,0,0,1,0
6222,716,0,0,3,0,0,1,1
6223,856,0,0,3,0,0,1,1
6224,386,0,0,4,0,0,1,1
6225,384,0,1,6,0,0,1,1
6226,545,0,0,2,0,0,1,1
6227,1070,0,0,2,0,0,1,1
6228,610,0,0,4,0,0,1,1
6229,699,0,0,7,0,0,1,1
6230,917,0,0,4,0,0,1,1
6231,744,0,1,2,0,0,1,1
6232,608,0,0,2,0,0,1,1
6233,1141,0,0,4,0,0,1,1
6234,734,0,1,4,0,0,1,1
6235,1238,0,0,1,0,0,1,0
6236,720,0,0,1,0,0,1,0
6237,933,0,0,1,0,0,1,1
6238,663,0,0,3,0,0,1,0
6239,1242,0,0,5,0,0,1,1
6240,444,0,0,3,0,0,1,1
6241,418,0,0,5,1,0,1,0
6242,1080,0,0,3,1,0,1,0
6243,479,0,0,1,0,0,1,1
6244,645,0,0,2,0,0,1,1
6245,506,0,0,2,0,0,1,0
6246,768,0,0,2,0,0,1,1
6247,1134,0,0,2,0,0,1,1
6248,1282,0,0,6,0,0,1,1
6249,971,0,1,2,0,0,1,1
6250,396,0,0,3,0,0,1,0
6251,507,0,0,2,0,0,1,0
6252,439,0,0,4,0,0,1,1
6253,865,0,1,2,0,0,1,1
6254,1103,0,1,2,1,0,1,1
6255,1181,0,0,4,0,0,1,1
6256,1133,0,1,4,0,0,1,1
6257,884,0,0,4,0,0,1,1
6258,926,0,0,4,0,0,1,1
6259,587,0,0,2,0,1,1,1
6260,696,0,0,2,0,0,1,0
6261,645,0,0,8,0,0,1,1
6262,473,0,0,6,0,0,1,0
6263,559,0,0,4,0,0,1,1
6264,1092,0,0,5,0,0,1,1
6265,453,0,0,3,0,0,1,0
6266,1344,0,0,7,0,0,1,1
6267,1307,0,1,4,0,0,1,0
6268,1344,0,1,1,0,0,1,1
6269,978,0,0,1,0,0,1,0
6270,432,0,0,3,0,0,1,1
6271,1613,0,1,1,0,0,1,1
6272,664,0,0,3,0,0,1,1
6273,1735,0,1,4,0,0,1,0
6274,940,0,0,10,0,0,1,0
6275,796,0,0,4,0,0,1,1
6276,1842,0,0,2,0,0,1,1
6277,969,0,0,2,0,0,1,1
6278,823,0,0,2,1,0,1,1
6279,703,0,1,2,1,1,1,1
6280,618,0,0,9,0,0,1,1
6281,526,0,0,2,0,0,1,1
6282,455,0,0,2,0,0,1,0
6283,846,0,0,5,0,0,1,1
6284,1149,0,1,6,0,0,1,1
6285,665,0,0,2,0,0,1,1
6286,641,0,0,4,0,0,1,1
6287,404,0,0,6,0,0,1,1
6288,657,0,0,7,0,0,1,1
6289,737,0,0,4,0,0,1,0
6290,871,0,1,4,0,0,1,1
6291,838,0,0,4,0,0,1,1
6292,379,0,0,6,0,0,1,1
6293,851,0,0,8,0,0,1,1
6294,1314,0,1,2,0,0,1,1
6295,990,0,0,1,0,0,1,0
6296,529,0,0,1,0,0,1,1
6297,1148,0,0,2,0,0,1,1
6298,904,0,1,6,0,0,1,1
6299,707,0,0,2,0,0,1,0
6300,632,0,0,4,0,0,1,1
6301,593,0,1,4,0,0,1,1
6302,552,0,0,2,0,0,1,1
6303,857,0,0,2,0,0,1,1
6304,518,0,0,2,0,0,1,1
6305,505,0,0,2,0,0,1,0
6306,834,0,0,14,0,0,1,1
6307,1184,0,1,4,0,0,1,1
6308,698,0,0,2,0,0,1,1
6309,1151,0,0,2,0,0,1,1
6310,1231,0,0,4,0,0,1,0
6311,904,0,0,3,0,0,1,0
6312,1579,0,0,2,0,0,1,0
6313,1871,0,1,3,0,0,1,1
6314,618,0,0,6,1,0,1,1
6315,773,0,0,4,0,0,1,1
6316,762,0,0,3,0,0,1,0
6317,671,0,0,4,0,0,1,1
6318,638,0,0,6,0,0,1,0
6319,594,0,0,4,0,0,1,0
6320,625,0,0,4,0,0,1,1
6321,882,0,0,8,0,0,1,0
6322,528,0,0,5,0,0,1,1
6323,309,0,0,4,0,0,1,1
6324,697,0,0,4,0,0,1,1
6325,471,0,0,8,0,0,1,1
6326,520,0,0,7,0,0,1,1
6327,384,0,0,11,0,0,1,1
6328,1576,0,0,8,0,0,1,1
6329,504,0,0,7,0,0,1,0
6330,998,0,0,6,0,0,1,0
6331,194,0,0,2,0,0,1,0
6332,724,0,0,16,0,0,1,0
6333,645,0,0,14,0,0,1,1
6334,1293,0,0,8,0,0,1,0
6335,950,0,0,6,0,0,1,1
6336,687,0,0,4,0,0,1,1
6337,1032,0,0,3,0,0,1,1
6338,290,0,0,15,0,0,1,1
6339,836,0,0,3,0,0,1,1
6340,480,0,1,1,0,0,1,1
6341,649,0,0,2,0,0,1,0
6342,921,0,0,2,0,0,1,1
6343,467,0,0,2,0,0,1,1
6344,552,0,0,5,0,0,1,1
6345,875,0,0,4,0,0,1,0
6346,588,0,0,6,0,0,1,1
6347,763,0,0,14,0,0,1,1
6348,1408,0,0,5,0,0,1,1
6349,718,0,1,2,0,0,1,0
6350,921,0,0,6,0,0,1,0
6351,627,0,1,2,0,0,1,1
6352,625,0,0,6,0,0,1,1
6353,703,0,0,2,0,0,1,1
6354,1503,0,0,2,0,0,1,0
6355,644,0,0,4,0,0,1,1
6356,913,0,0,4,0,0,1,1
6357,819,0,0,10,0,0,1,1
6358,788,0,0,6,0,0,1,1
6359,946,0,0,4,0,0,1,0
6360,1532,0,0,2,1,0,1,0
6361,793,0,0,10,0,0,1,0
6362,81,0,0,1,0,0,1,1
6363,686,0,0,5,0,0,1,0
6364,1877,0,0,3,0,0,1,0
6365,1123,0,0,4,0,0,1,0
6366,576,0,0,2,0,0,1,1
6367,579,0,0,2,0,0,1,1
6368,336,0,0,10,0,0,1,0
6369,739,0,0,2,0,0,1,0
6370,520,0,0,2,0,0,1,0
6371,1258,0,0,2,0,0,1,0
6372,528,0,0,2,0,0,1,1
6373,1329,0,0,2,0,0,1,1
6374,686,0,0,2,0,0,1,1
6375,565,0,0,2,0,0,1,1
6376,604,0,0,6,0,0,1,1
6377,1241,0,1,11,0,0,1,1
6378,735,0,0,1,0,0,1,0
6379,671,0,0,2,0,0,1,1
6380,626,0,1,3,0,0,1,1
6381,363,0,0,7,0,0,1,1
6382,961,0,0,4,0,0,1,0
6383,472,0,0,6,0,0,1,1
6384,1152,0,0,6,0,0,1,1
6385,606,0,1,6,0,0,1,1
6386,731,0,0,6,0,0,1,1
6387,930,0,0,3,0,0,1,0
6388,497,0,0,5,0,0,1,1
6389,630,0,0,7,0,0,1,1
6390,366,0,0,3,0,1,1,1
6391,1374,0,0,10,0,0,1,1
6392,372,0,0,5,0,0,1,0
6393,958,0,1,6,0,0,1,1
6394,664,0,0,11,0,0,1,1
6395,388,0,0,6,0,0,1,1
6396,428,0,0,2,0,0,1,1
6397,1223,0,0,6,0,0,1,0
6398,1000,0,0,4,0,0,1,1
6399,556,0,0,7,0,0,1,0
6400,609,0,0,13,0,0,1,1
6401,581,0,0,6,0,0,1,0
6402,1033,0,0,4,0,0,1,1
6403,1040,0,0,6,0,0,1,0
6404,672,0,0,6,0,0,1,1
6405,519,0,0,16,0,0,1,0
6406,512,0,0,8,0,0,1,1
6407,763,0,0,5,0,0,1,1
6408,976,0,0,12,0,0,1,1
6409,645,0,0,9,0,0,1,1
6410,523,0,0,3,0,0,1,0
6411,1642,0,1,3,0,0,1,1
6412,583,0,0,17,0,0,1,1
6413,730,0,0,11,0,0,1,0
6414,965,0,0,4,0,0,1,0
6415,535,0,0,2,0,0,1,0
6416,2372,0,0,6,0,0,1,1
6417,1126,0,0,4,0,0,1,0
6418,908,0,1,1,1,0,1,1
6419,643,0,1,2,0,0,1,1
6420,695,0,0,2,0,0,1,1
6421,270,0,0,1,1,0,1,1
6422,235,0,0,1,0,0,1,0
6423,223,0,0,1,0,0,1,0
6424,3253,0,1,1,1,0,1,1
6425,478,0,1,1,1,0,1,1
6426,133,0,1,1,0,0,1,0
6427,312,0,0,1,0,0,1,0
6428,718,0,0,1,0,0,1,1
6429,2016,0,1,1,0,0,1,1
6430,294,0,1,1,1,0,1,1
6431,519,1,1,1,1,0,1,1
6432,144,4,1,1,0,0,1,0
6433,187,0,1,1,1,0,1,1
6434,676,0,1,1,0,0,1,0
6435,157,0,0,1,0,0,1,1
6436,181,0,0,1,0,0,1,1
6437,313,0,0,1,1,0,1,1
6438,138,0,1,1,0,0,1,0
6439,140,3,1,1,0,0,1,1
6440,80,0,1,1,0,0,1,1
6441,134,0,1,1,0,0,1,1
6442,518,2,1,1,0,0,1,1
6443,301,0,0,1,0,0,1,1
6444,171,0,0,1,0,0,1,1
6445,112,0,1,1,0,0,1,1
6446,97,0,1,1,0,0,1,0
6447,305,0,0,1,0,0,1,0
6448,228,0,0,1,0,0,1,0
6449,376,0,0,1,0,0,1,1
6450,207,0,1,1,0,0,1,1
6451,150,0,1,1,0,0,1,1
6452,131,0,0,1,0,0,1,1
6453,251,0,1,1,0,0,1,0
6454,125,0,0,1,0,0,1,1
6455,141,0,0,1,0,0,1,1
6456,154,0,1,1,0,0,1,1
6457,135,0,1,1,1,0,1,0
6458,540,0,1,1,1,0,1,1
6459,171,0,1,1,0,0,1,0
6460,11,0,0,1,1,0,1,1
6461,266,0,1,1,0,0,1,0
6462,248,0,1,1,0,0,1,1
6463,234,0,1,1,0,0,1,1
6464,132,0,0,1,0,0,1,0
6465,154,0,1,1,0,0,1,0
6466,160,0,0,1,0,0,1,1
6467,227,0,0,1,0,0,1,1
6468,158,0,1,1,0,0,1,1
6469,615,0,0,1,0,0,1,1
6470,399,0,0,1,0,0,1,1
6471,465,0,1,1,0,0,1,0
6472,169,0,0,1,1,0,1,1
6473,268,0,0,1,0,0,1,0
6474,253,0,1,1,0,0,1,1
6475,204,0,0,1,0,0,1,1
6476,669,0,0,1,0,0,1,1
6477,234,0,0,1,0,0,1,1
6478,150,0,1,1,0,0,1,1
6479,154,0,0,1,0,0,1,1
6480,319,0,1,1,0,0,1,1
6481,299,0,0,1,0,0,1,0
6482,524,0,0,1,0,0,1,0
6483,248,0,0,1,0,0,1,0
6484,486,0,0,1,0,0,1,0
6485,158,0,0,1,0,0,1,0
6486,114,3,1,1,0,0,1,1
6487,378,0,1,1,0,0,1,1
6488,494,0,0,1,0,0,1,1
6489,90,0,0,1,0,0,1,0
6490,160,0,0,1,0,0,1,1
6491,231,0,1,1,0,0,1,0
6492,239,0,0,1,0,0,1,0
6493,162,0,1,1,0,0,1,1
6494,132,0,1,1,0,0,1,1
6495,172,0,0,1,0,0,1,1
6496,160,0,1,1,0,0,1,0
6497,179,0,1,1,0,0,1,0
6498,1789,0,1,1,1,0,1,1
6499,1077,0,0,1,0,0,1,0
6500,564,0,1,1,0,0,1,0
6501,1303,0,1,1,1,0,1,1
6502,434,0,0,2,0,0,1,0
6503,890,0,0,1,0,0,1,1
6504,651,1,1,2,0,0,1,1
6505,696,0,0,2,0,0,1,1
6506,984,0,1,1,0,0,1,1
6507,761,0,1,1,1,0,1,1
6508,540,0,0,2,1,0,1,1
6509,789,0,1,1,0,1,1,0
6510,1091,1,0,2,0,0,1,1
6511,1132,0,0,2,0,0,1,1
6512,1210,4,1,2,0,0,1,1
6513,652,2,0,2,1,0,1,0
6514,454,0,1,1,1,0,1,1
6515,514,0,0,2,0,0,1,1
6516,1978,0,1,1,0,0,1,0
6517,854,0,1,1,0,0,1,1
6518,1164,0,0,2,0,0,1,0
6519,676,0,0,1,0,0,1,1
6520,486,0,1,1,0,0,1,1
6521,835,0,1,1,0,0,1,1
6522,929,0,1,1,0,0,1,1
6523,596,1,1,1,0,0,1,1
6524,924,0,1,1,0,0,1,0
6525,453,0,0,1,0,0,1,1
6526,419,6,0,1,1,0,1,1
6527,897,0,1,3,0,0,1,1
6528,1855,0,0,1,0,0,1,1
6529,1034,0,1,1,1,0,1,1
6530,578,0,0,2,0,0,1,1
6531,1181,0,0,2,0,0,1,1
6532,716,3,0,2,0,0,1,1
6533,1437,0,1,2,0,0,1,1
6534,150,0,0,2,0,0,1,0
6535,482,0,1,1,0,0,1,0
6536,898,0,1,1,0,0,1,0
6537,1122,0,0,4,0,0,1,1
6538,543,0,1,1,0,0,1,0
6539,366,0,0,3,0,0,1,1
6540,819,0,0,3,0,0,1,0
6541,511,0,1,1,0,0,1,1
6542,418,1,1,1,0,0,1,1
6543,1554,0,1,1,1,0,1,1
6544,820,0,1,1,0,0,1,0
6545,686,0,1,1,1,0,1,1
6546,925,0,0,1,1,0,1,1
6547,814,0,1,1,0,0,1,0
6548,1081,0,1,2,0,0,1,1
6549,1084,4,0,1,0,0,1,1
6550,1015,2,1,1,0,0,1,0
6551,489,0,1,3,0,0,1,1
6552,694,0,0,2,0,0,1,1
6553,853,0,0,1,0,0,1,0
6554,561,0,0,1,0,0,1,1
6555,424,1,1,2,0,0,1,0
6556,998,0,0,1,0,0,1,0
6557,1057,0,1,1,0,0,1,1
6558,522,1,1,1,0,0,1,0
6559,1502,0,1,1,1,0,1,1
6560,472,0,1,1,0,0,1,1
6561,623,1,1,1,0,0,1,0
6562,337,0,0,1,0,0,1,0
6563,1265,0,0,3,0,0,1,1
6564,485,0,0,1,0,0,1,1
6565,589,0,0,2,1,0,1,1
6566,644,0,1,4,0,0,1,1
6567,1792,0,1,2,0,0,1,0
6568,783,2,1,3,0,0,1,1
6569,680,6,1,2,0,0,1,1
6570,1468,0,0,3,0,0,1,0
6571,709,0,0,2,0,0,1,0
6572,1102,0,1,3,0,0,1,1
6573,639,1,1,2,0,0,1,1
6574,1720,0,1,3,0,0,1,0
6575,276,2,1,1,1,0,1,0
6576,477,0,0,1,1,1,1,1
6577,670,0,1,1,1,0,1,1
